True Amplitude,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
187500,1.0499519760073935e-06,6.884689651957236e-07,7.189123361955008e-08,1.8476994937710023e-08,5.954155145938742e-11,1.2372888401920067e-91,0.0,0.0
187600,1.0486261907040184e-06,6.902968345543329e-07,7.201986431832147e-08,1.7628401013944746e-08,5.460589630517214e-11,5.496074508459284e-92,0.0,0.0
187700,1.0473009995187757e-06,6.921298688493914e-07,7.215324127198883e-08,1.6810220586536425e-08,5.005553608303039e-11,2.4372466298494217e-92,0.0,0.0
187800,1.045976405588337e-06,6.939671534255056e-07,7.229132459261853e-08,1.6021852569737864e-08,4.5862516120945265e-11,1.0789757806768643e-92,0.0,0.0
187900,1.044652412051025e-06,6.958077622362445e-07,7.243407324895896e-08,1.526268002386069e-08,4.2000728330611235e-11,4.768582110398657e-93,0.0,0.0
188000,1.0433290220467321e-06,6.976507583639301e-07,7.258144507301656e-08,1.4532072063634295e-08,3.844580414946945e-11,2.1039343535749622e-93,0.0,0.0
188100,1.042006238716843e-06,6.994951945550179e-07,7.27333967670172e-08,1.3829385716191526e-08,3.5175012508595526e-11,9.267027583296724e-94,0.0,0.0
188200,1.040684065204154e-06,7.013401137706967e-07,7.288988391075171e-08,1.3153967725241545e-08,3.216716268229387e-11,4.0748729965254225e-94,0.0,0.0
188300,1.0393625046527946e-06,7.031845497523234e-07,7.305086096930269e-08,1.250515629835086e-08,2.9402511871822334e-11,1.788764017646494e-94,0.0,0.0
188400,1.038041560208149e-06,7.05027527601279e-07,7.321628130114879e-08,1.1882282794604305e-08,2.686267737313241e-11,7.838940604255872e-95,0.0,0.0
188500,1.0367212350167772e-06,7.068680643728006e-07,7.338609716664546e-08,1.128467335027539e-08,2.4530553176664538e-11,3.4294703184351866e-95,0.0,0.0
188600,1.035401532226337e-06,7.087051696833465e-07,7.356025973687715e-08,1.0711650440471654e-08,2.239023084616495e-11,1.4978284454834025e-95,0.0,0.0
188700,1.0340824549855066e-06,7.105378463310052e-07,7.373871910287882e-08,1.0162534375060219e-08,2.0426924523018465e-11,6.530740850900464e-96,0.0,0.0
188800,1.032764006443905e-06,7.123650909284443e-07,7.392142428522358e-08,9.636644727495306e-09,1.8626899902767393e-11,2.842681337022881e-96,0.0,0.0
188900,1.0314461897520174e-06,7.141858945478907e-07,7.4108323243972e-08,9.133301695487812e-09,1.6977407031153317e-11,1.235262498455333e-96,0.0,0.0
189000,1.0301290080611141e-06,7.159992433775825e-07,7.429936288898052e-08,8.651827392757508e-09,1.5466616768227525e-11,5.35865363101596e-97,0.0,0.0
189100,1.0288124645231774e-06,7.178041193891459e-07,7.449448909056476e-08,8.191547071392315e-09,1.4083560770694297e-11,2.320691795239116e-97,0.0,0.0
189200,1.0274965622908225e-06,7.19599501015301e-07,7.469364669051332e-08,7.751790274619076e-09,1.2818074844707215e-11,1.0033318487928423e-97,0.0,0.0
189300,1.02618130451722e-06,7.213843638373058e-07,7.489677951344945e-08,7.3318919200508905e-09,1.1660745523712971e-11,4.3304904055452873e-98,0.0,0.0
189400,1.0248666943560232e-06,7.231576812815184e-07,7.510383037853463e-08,6.931193313719597e-09,1.0602859728659898e-11,1.865928139238449e-98,0.0,0.0
189500,1.023552734961288e-06,7.249184253244324e-07,7.531474111151176e-08,6.549043095438437e-09,9.636357370862504e-12,8.026350087372996e-99,0.0,0.0
189600,1.0222394294873994e-06,7.26665567205543e-07,7.55294525570819e-08,6.184798116257151e-09,8.753786761051717e-12,3.4467249975505872e-99,0.0,0.0
189700,1.0209267810889949e-06,7.283980781473676e-07,7.574790459161042e-08,5.8378242489710015e-09,7.948262691556442e-12,1.4776123770131882e-99,0.0,0.0
189800,1.019614792920891e-06,7.301149300819417e-07,7.597003613615981e-08,5.507497132836203e-09,7.213427062173853e-12,6.323823753997328e-100,0.0,0.0
189900,1.0183034681380051e-06,7.318150963830814e-07,7.619578516984059e-08,5.193202853815983e-09,6.543411924020942e-12,2.7018693571860426e-100,0.0,0.0
190000,1.0169928098952831e-06,7.334975526037115e-07,7.642508874348015e-08,4.8943385618358505e-09,5.932804819526484e-12,1.1524292831072276e-100,0.0,0.0
190100,1.0156828213476243e-06,7.351612772175276e-07,7.665788299360015e-08,4.6103130266724985e-09,5.376616300657832e-12,4.9071527323935936e-101,0.0,0.0
190200,1.0143735056498057e-06,7.368052523642519e-07,7.689410315670054e-08,4.340547134225289e-09,4.870249511491058e-12,2.085980366984778e-101,0.0,0.0
190300,1.0130648659564103e-06,7.384284645977402e-07,7.713368358384418e-08,4.084474325034931e-09,4.409471725276281e-12,8.85230173745293e-102,0.0,0.0
190400,1.0117569054217513e-06,7.400299056361811e-07,7.737655775553495e-08,3.841540977009448e-09,3.990387730225975e-12,3.750313316058544e-102,0.0,0.0
190500,1.0104496271997992e-06,7.416085731136128e-07,7.762265829688802e-08,3.61120673440528e-09,3.6094149623187995e-12,1.5861499653599045e-102,0.0,0.0
190600,1.0091430344441096e-06,7.431634713319921e-07,7.787191699308208e-08,3.392944785182627e-09,3.263260287473316e-12,6.697092403431223e-103,0.0,0.0
190700,1.0078371303077482e-06,7.446936120130255e-07,7.812426480509154e-08,3.186242088911014e-09,2.94889833946895e-12,2.822888258046519e-103,0.0,0.0
190800,1.0065319179432193e-06,7.461980150489795e-07,7.837963188569173e-08,2.9905995574495417e-09,2.66355132397969e-12,1.187863217015576e-103,0.0,0.0
190900,1.0052274005023928e-06,7.476757092516688e-07,7.863794759573079e-08,2.8055321906606443e-09,2.4046702030097962e-12,4.9900458073286903e-104,0.0,0.0
191000,1.0039235811364336e-06,7.491257330988358e-07,7.889914052066394e-08,2.6305691694377213e-09,2.1699171778855942e-12,2.092704852600177e-104,0.0,0.0
191100,1.0026204629957265e-06,7.505471354771131e-07,7.916313848734271e-08,2.4652539083415006e-09,1.9571493927415936e-12,8.761466027832252e-105,0.0,0.0
191200,1.001318049229807e-06,7.519389764207664e-07,7.942986858105378e-08,2.3091440701422266e-09,1.7644037841443466e-12,3.661937538592935e-105,0.0,0.0
191300,1.00001634298729e-06,7.533003278454265e-07,7.969925716280211e-08,2.1618115445564266e-09,1.589883006106815e-12,1.5279545435580854e-105,0.0,0.0
191400,9.987153474157963e-07,7.546302742759938e-07,7.997122988683048e-08,2.02284239345278e-09,1.4319423632633478e-12,6.364661150827882e-106,0.0,0.0
191500,9.974150656618843e-07,7.559279135679274e-07,8.024571171837144e-08,1.891836764777365e-09,1.2890776883877892e-12,2.6467047147435313e-106,0.0,0.0
191600,9.96115500870979e-07,7.57192357621113e-07,8.052262695162328e-08,1.7684087774158537e-09,1.1599141037478639e-12,1.0987554591363083e-106,0.0,0.0
191700,9.94816656187299e-07,7.584227330855214e-07,8.08018992279448e-08,1.6521863791731933e-09,1.0431956089875944e-12,4.553674164425707e-107,0.0,0.0
191800,9.935185347537903e-07,7.596181820578701e-07,8.108345155426318e-08,1.542811180005393e-09,9.377754413194979e-13,1.8840317117375096e-107,0.0,0.0
191900,9.922211397120544e-07,7.60777862768498e-07,8.13672063216862e-08,1.439938262588456e-09,8.426071567867618e-13,7.781795546651098e-108,0.0,0.0
192000,9.909244742022782e-07,7.619009502576905e-07,8.165308532431526e-08,1.3432359722526323e-09,7.567363842184343e-13,3.2087566004172363e-108,0.0,0.0
192100,9.896285413631672e-07,7.6298663704068e-07,8.194100977825011e-08,1.2523856882510932e-09,6.792932062527145e-13,1.320866983791318e-108,0.0,0.0
192200,9.88333344331874e-07,7.64034133760566e-07,8.223090034077968e-08,1.1670815782678888e-09,6.094851244402662e-13,5.428086320626137e-109,0.0,0.0
192300,9.870388862439312e-07,7.650426698284135e-07,8.252267712975343e-08,1.0870303380017982e-09,5.465905679659271e-13,2.2268950869733462e-109,0.0,0.0
192400,9.857451702331821e-07,7.660114940497929e-07,8.281625974312368e-08,1.0119509175932706e-09,4.899529079402923e-13,9.1204889135302e-110,0.0,0.0
192500,9.844521994317138e-07,7.669398752370389e-07,8.31115672786557e-08,9.415742365888357e-10,4.3897494151785526e-13,3.729081142068557e-110,0.0,0.0
192600,9.831599769697888e-07,7.678271028065235e-07,8.340851835379604e-08,8.756428890622756e-10,3.931138122945077e-13,1.5221270291004663e-110,0.0,0.0
192700,9.81868505975776e-07,7.6867248736025e-07,8.370703112569294e-08,8.139108404366875e-10,3.518763355289429e-13,6.202479157436953e-111,0.0,0.0
192800,9.805777895760868e-07,7.694753612510938e-07,8.400702331136344e-08,7.561431174746454e-10,3.1481469871975785e-13,2.5231616790093983e-111,0.0,0.0
192900,9.792878308951048e-07,7.702350791310277e-07,8.430841220799764e-08,7.021154928258186e-10,2.81522509957902e-13,1.024684572602725e-111,0.0,0.0
193000,9.779986330551211e-07,7.709510184816943e-07,8.46111147133961e-08,6.516141654446636e-10,2.516311682634488e-13,4.154326884306019e-112,0.0,0.0
193100,9.767101991762675e-07,7.716225801267005e-07,8.49150473465311e-08,6.044354381130243e-10,2.2480653181100634e-13,1.6814210711578457e-112,0.0,0.0
193200,9.754225323764505e-07,7.72249188725037e-07,8.52201262682256e-08,5.603853932262774e-10,2.0074586155098994e-13,6.793876626517122e-113,0.0,0.0
193300,9.741356357712842e-07,7.728302932450374e-07,8.552626730194416e-08,5.19279567925324e-10,1.7917501924907627e-13,2.740464480162644e-113,0.0,0.0
193400,9.728495124740279e-07,7.733653674183194e-07,8.5833385954686e-08,4.809426295825467e-10,1.5984590039549583e-13,1.1035602523923086e-113,0.0,0.0
193500,9.71564165595517e-07,7.738539101731758e-07,8.614139743797669e-08,4.452080525765493e-10,1.4253408378371312e-13,4.436426320350067e-114,0.0,0.0
193600,9.702795982441017e-07,7.74295446046895e-07,8.645021668894853e-08,4.119177972186053e-10,1.2703668082668059e-13,1.780474866775238e-114,0.0,0.0
193700,9.689958135255805e-07,7.746895255765288e-07,8.675975839150331e-08,3.809219916243474e-10,1.1317036887261955e-13,7.133518187609698e-115,0.0,0.0
193800,9.677128145431353e-07,7.750357256676436e-07,8.706993699755247e-08,3.5207861725649036e-10,1.0076959390357573e-13,2.853231756938723e-115,0.0,0.0
193900,9.664306043972686e-07,7.753336499406136e-07,8.73806667483245e-08,3.2525319879859163e-10,8.968492905279358e-14,1.1392936489952399e-115,0.0,0.0
194000,9.6514918618574e-07,7.755829290540472e-07,8.769186169573422e-08,3.0031849895696846e-10,7.978157636375388e-14,4.541503514867531e-116,0.0,0.0
194100,9.638685630035018e-07,7.757832210049669e-07,8.800343572380763e-08,2.7715421872710413e-10,7.093800013835365e-14,1.8072947368472047e-116,0.0,0.0
194200,9.625887379426365e-07,7.759342114053765e-07,8.831530257015301e-08,2.556467036024553e-10,6.304468108671563e-14,7.179987101276572e-117,0.0,0.0
194300,9.613097140922939e-07,7.760356137348978e-07,8.86273758474741e-08,2.356886561482212e-10,5.6002981299980636e-14,2.847630889022138e-117,0.0,0.0
194400,9.60031494538628e-07,7.76087169569169e-07,8.893956906511574e-08,2.1717885530968335e-10,4.9724110822643817e-14,1.1274805984676636e-117,0.0,0.0
194500,9.587540823647353e-07,7.760886487837438e-07,8.925179565063622e-08,2.0002188277433324e-10,4.4128187305829946e-14,4.456560538808966e-118,0.0,0.0
194600,9.574774806505943e-07,7.760398497332408e-07,8.956396897140026e-08,1.8412785665976757e-10,3.9143380879787665e-14,1.7585547522091472e-118,0.0,0.0
194700,9.56201692473e-07,7.759405994055408e-07,8.98760023561832e-08,1.694121727544292e-10,3.4705136995779155e-14,6.927512683218395e-119,0.0,0.0
194800,9.549267209055071e-07,7.757907535508467e-07,9.018780911678231e-08,1.5579525349643026e-10,3.07554705567363e-14,2.724357618857772e-119,0.0,0.0
194900,9.536525690183663e-07,7.755901967854608e-07,9.049930256962602e-08,1.4320230483625354e-10,2.724232518530881e-14,1.0695873370243065e-119,0.0,0.0
195000,9.523792398784635e-07,7.753388426701582e-07,9.081039605737506e-08,1.3156308109270893e-10,2.411899196939184e-14,4.192120335015726e-120,0.0,0.0
195100,9.511067365492615e-07,7.750366337630694e-07,9.112100297050957e-08,1.2081165787758387e-10,2.1343582481369326e-14,1.640274674584779e-120,0.0,0.0
195200,9.498350620907378e-07,7.746835416470156e-07,9.14310367688931e-08,1.1088621313301952e-10,1.8878551290126238e-14,6.407148199427434e-121,0.0,0.0
195300,9.485642195593252e-07,7.742795669312736e-07,9.174041100330954e-08,1.0172881629701183e-10,1.6690263576639594e-14,2.4984939973476257e-121,0.0,0.0
195400,9.472942120078531e-07,7.738247392277736e-07,9.204903933696362e-08,9.328522558614472e-11,1.4748603826486335e-14,9.72651368700331e-122,0.0,0.0
195500,9.460250424854894e-07,7.733191171017701e-07,9.235683556693945e-08,8.550469336074646e-11,1.3026621907914506e-14,3.7800839512019637e-122,0.0,0.0
195600,9.447567140376771e-07,7.727627879970545e-07,9.266371364561127e-08,7.833977951624458e-11,1.150021315388947e-14,1.466597832925302e-122,0.0,0.0
195700,9.434892297060817e-07,7.721558681358069e-07,9.296958770199742e-08,7.174617282524387e-11,1.0147829352554755e-14,5.680492407959482e-123,0.0,0.0
195800,9.422225925285286e-07,7.714985023932207e-07,9.327437206305394e-08,6.568252013773313e-11,8.950217814362171e-15,2.1964750756969198e-123,0.0,0.0
195900,9.409568055389471e-07,7.707908641470629e-07,9.357798127489826e-08,6.011026333193726e-11,7.890185927319465e-15,8.478751877868319e-124,0.0,0.0
196000,9.396918717673127e-07,7.700331551023572e-07,9.388033012395821e-08,5.499348389536266e-11,6.952388835739553e-15,3.2674046590775364e-124,0.0,0.0
196100,9.384277942395889e-07,7.692256050914192e-07,9.418133365804066e-08,5.0298755004496194e-11,6.12313808397819e-15,1.2570115629626869e-124,0.0,0.0
196200,9.37164575977671e-07,7.683684718494895e-07,9.448090720731013e-08,4.599500096247381e-11,5.3902292561330356e-15,4.827707756346498e-125,0.0,0.0
196300,9.359022199993293e-07,7.674620407662522e-07,9.477896640517558e-08,4.205336384650606e-11,4.7427868167918886e-15,1.8510068374385858e-125,0.0,0.0
196400,9.346407293181526e-07,7.665066246135463e-07,9.507542720907491e-08,3.84470772110574e-11,4.171124517742375e-15,7.085009299433582e-126,0.0,0.0
196500,9.333801069434922e-07,7.655025632496084e-07,9.537020592115303e-08,3.515134668844779e-11,3.666619882185533e-15,2.7073111831124005e-126,0.0,0.0
196600,9.321203558804057e-07,7.644502233002199e-07,9.566321920882805e-08,3.214323732577464e-11,3.2216014123878317e-15,1.0327644514882032e-126,0.0,0.0
196700,9.308614791296029e-07,7.633499978171459e-07,9.595438412523654e-08,2.940156749560538e-11,2.829247289812274e-15,3.933052425138393e-127,0.0,0.0
196800,9.296034796873892e-07,7.622023059142914e-07,9.624361812955582e-08,2.6906809217723166e-11,2.4834944494261037e-15,1.4952834993459096e-127,0.0,0.0
196900,9.283463605456112e-07,7.610075923820247e-07,9.653083910719355e-08,2.4640994730299992e-11,2.1789570129230984e-15,5.675219943907598e-128,0.0,0.0
197000,9.270901246916029e-07,7.597663272801366e-07,9.681596538984049e-08,2.2587629151053618e-11,1.910853159754733e-15,2.150340352459426e-128,0.0,0.0
197100,9.258347751081307e-07,7.584790055099366e-07,9.709891577538151e-08,2.0731609072162627e-11,1.6749396008519947e-15,8.133866933100768e-129,0.0,0.0
197200,9.245803147733399e-07,7.571461463660037e-07,9.737960954765651e-08,1.9059146936941313e-11,1.4674528983772901e-15,3.0715123979020424e-129,0.0,0.0
197300,9.233267466607018e-07,7.557682930681469e-07,9.765796649606806e-08,1.7557701051374233e-11,1.2850569463885324e-15,1.1579047434081286e-129,0.0,0.0
197400,9.220740737389592e-07,7.543460122741283e-07,9.793390693502839e-08,1.6215911089523142e-11,1.1247959924862381e-15,4.357714206974086e-130,0.0,0.0
197500,9.208222989720739e-07,7.52879893573749e-07,9.820735172324079e-08,1.5023538958518528e-11,9.840526398642885e-16,1.6372311793751825e-130,0.0,0.0
197600,9.195714253191755e-07,7.513705489649035e-07,9.847822228281088e-08,1.3971414896218129e-11,8.605103231880974e-16,6.140823570914478e-131,0.0,0.0
197700,9.183214557345064e-07,7.498186123122292e-07,9.87464406181797e-08,1.3051388682604186e-11,7.521198008199828e-16,2.2993685362831404e-131,0.0,0.0
197800,9.170723931673727e-07,7.482247387890016e-07,9.901192933487684e-08,1.225628585457169e-11,6.570692505201023e-16,8.595198277109768e-132,0.0,0.0
197900,9.158242405620914e-07,7.465896043029378e-07,9.927461165808512e-08,1.15798688228233e-11,5.737575962479671e-16,3.207514038369269e-132,0.0,0.0
198000,9.145770008579381e-07,7.449139049065945e-07,9.953441145101351e-08,1.1016802799119221e-11,5.007707304330566e-16,1.1949413313904817e-132,0.0,0.0
198100,9.133306769890973e-07,7.431983561930509e-07,9.979125323307316e-08,1.056262645204504e-11,4.368603293931986e-16,4.444162712510669e-133,0.0,0.0
198200,9.120852718846116e-07,7.414436926775929e-07,1.0004506219784978e-07,1.0213727219735961e-11,3.8092498975958954e-16,1.6500559495729922e-133,0.0,0.0
198300,9.108407884683307e-07,7.39650667166128e-07,1.0029576423087052e-07,9.967321218558297e-12,3.3199344108915725e-16,6.116074128133236e-134,0.0,0.0
198400,9.095972296588619e-07,7.378200501110571e-07,1.0054328592715721e-07,9.821437697556375e-12,2.8920961456515817e-16,2.2631438612199905e-134,0.0,0.0
198500,9.08354598369521e-07,7.359526289553641e-07,1.0078755460856312e-07,9.774907999488722e-12,2.5181937003541377e-16,8.360205131417912e-135,0.0,0.0
198600,9.071128975082806e-07,7.340492074656745e-07,1.0102849834088894e-07,9.827359000439626e-12,2.1915870382994357e-16,3.083096063610074e-135,0.0,0.0
198700,9.058721299777235e-07,7.3211060505506e-07,1.012660459507712e-07,9.979211011264732e-12,1.90643278029675e-16,1.1350697004811971e-135,0.0,0.0
198800,9.046322986749933e-07,7.301376560963532e-07,1.0150012704234158e-07,1.023168013546852e-11,1.6575912830673377e-16,4.1717988090428544e-136,0.0,0.0
198900,9.03393406491745e-07,7.281312092267653e-07,1.0173067201365019e-07,1.0586785089466026e-11,1.440544222870261e-16,1.5306980599581548e-136,0.0,0.0
199000,9.021554563140977e-07,7.26092126644597e-07,1.0195761207284944e-07,1.1047358502516285e-11,1.2513215374892898e-16,5.6068773845004065e-137,0.0,0.0
199100,9.009184510225868e-07,7.240212833988242e-07,1.021808792541352e-07,1.1617062724877116e-11,1.0864367000373467e-16,2.0503024782733206e-137,0.0,0.0
199200,8.996823934921167e-07,7.219195666723683e-07,1.024004064334394e-07,1.230041018388425e-11,9.42829406305718e-17,7.484799403941515e-138,0.0,0.0
199300,8.984472865919124e-07,7.197878750598396e-07,1.0261612734387173e-07,1.3102788338646635e-11,8.178148547410103e-17,2.727769979365431e-138,0.0,0.0
199400,8.972131331854749e-07,7.176271178405676e-07,1.0282797659090459e-07,1.4030489294843574e-11,7.090388856230192e-17,9.924318104240948e-139,0.0,0.0
199500,8.959799361305317e-07,7.154382142476998e-07,1.030358896672995e-07,1.5090744151641893e-11,6.144383245822686e-17,3.604615601547398e-139,0.0,0.0
199600,8.947476982789937e-07,7.13222092734183e-07,1.0323980296777006e-07,1.6291762162983676e-11,5.322059461071957e-17,1.3070210764757686e-139,0.0,0.0
199700,8.935164224769079e-07,7.10979690236421e-07,1.034396538033774e-07,1.764277480538892e-11,4.607595359270221e-17,4.731202913907059e-140,0.0,0.0
199800,8.922861115644106e-07,7.087119514363956e-07,1.036353804156562e-07,1.9154084853890535e-11,3.987145878350049e-17,1.7097236115380024e-140,0.0,0.0
199900,8.910567683756843e-07,7.064198280230466e-07,1.038269219904657e-07,2.0837120576740674e-11,3.4486022128078906e-17,6.168017470103832e-141,0.0,0.0
200000,8.898283957389124e-07,7.041042779536938e-07,1.0401421867156403e-07,2.2704495168048372e-11,2.981379515014988e-17,2.2214197657882687e-141,0.0,0.0
200100,8.886009964762328e-07,7.017662647162763e-07,1.0419721157390218e-07,2.4770071545435756e-11,2.5762298460800946e-17,7.986950989884424e-142,0.0,0.0
200200,8.873745734036961e-07,6.99406756593178e-07,1.0437584279663347e-07,2.704903264709831e-11,2.225077463800931e-17,2.866795790756481e-142,0.0,0.0
